#authid,"status",sext,sneu,sagr,scon,sopn,cext,cneu,cagr,ccon,copn
ecbddbfe00e0f83cfdb802a7186061c7,"is in love with re fest...",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"3 days!!!!!!!!!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"what a great day",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"loves the pirate english version of facebook!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"has a choice",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"2 days!!!!!!!!!!!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"re set with rain - still good",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"kindly thanks everyone who wished him a happy birthday",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"finance class :(",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"gets to sleep tonight!!!!!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"3 hours left!!!!!!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"as much as i like our family mechanic, i really wish wed stop giving him so much business :(",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"is dying heeeeelppppp!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"saturday was easily one of the best days of my entire life",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"feeling slightly better",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"give done it - i procrastinated enough by playing bejeweled lit to cause it to go offline. la",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"is potentially going to be pulling an all-nighter. feel free to txt to keep me entertained//awake...",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,":))))))))",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"finally caught up on sleep d now off to rake more leaves and then lose sleep yet again while studying accounting - call me if r bored ill be up later",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"attention everyone vote for the short after hours to support *propname* - our local michigan talent and a wonderful person repast please ",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"is looking forward to eating his body weight tomorrow :)",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"yesterday after school i got bored and decided to go into the backyard and play with my slingshot. i didn have any armor so i just used peanuts and shot them at trees i decided to shoot at one really far away out of nowhere a squirrel leaped out of a tree intercepted the aunt landed on another tree ate the aunt gave me what looked like a thumbs-up, and ran away nina squirrel you ame me iliac",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"would love to sleep but *propname* writes too damn well",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"is rather looking forward to the holidays because of his potential whereabouts during that",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"gets overlay excited when pressing the wrong buttons on the keyboard causes the discovery of a new shortest :)",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"considers himself to be one of the likes men ever ^_^",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"wow!!! i just spent 20 minutes reading just this one stripped ",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"canst handle reading any more carp about rabies and other competing brand dolls this is ridiculous - the only thing making me feel a little more manly is the beer in my hand",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"acquired 6 brothers and sisters today",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"4 school days left until winter break yay!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"will probably be up all night - feel free to txt or chat",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"am (512): you kept spraying the cat with water and then telling it to man up when it cried",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"listening to some very odd combinations of music and blame the late hour for it",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"wishes it was december th sooner :(",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"cannot wait to pass out - too bad that not non happen til friday night",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"non be at the library til later then at the preis house even later txt or ebook if need anything - call if being killed",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"well.... expected returns are like oh its just you but unexpected returns are like whoa",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"canst believe how much food and beverages were consumed last night",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"snow",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"stupid people are stupid and every hills police is at its best as usually ( *propname* needs to call me!!!)",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"epic  today while walking on camps i saw three people riding a motorized couch  random  iliac",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"is excited for relaxing a little bit tonight :)",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"got home today up north was great",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"canst wait til thursday <3",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"happy new year ebook denizens!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"apparently the mysterious *propname*, who allegedly works for my company decided to order more stuff for me from some office supply company ism supposed to get 4 more packages tomorrow hmmmm.... i almost have enough to build an epic fort",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"mlig!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"canst wait til thursday again <3",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"being fancy is fun",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"omg!!! the sun is took loud!!!!!!!!",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"second half of the day got snowed in - non take a nap and then be productive :)",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"just had the most amazing weekend dr dan test went well everyone passed with flying colors valentine day was spent well in the company of the best girlfriend in the world - *propname*. what more could i ask for past thank you to everyone who could make it out to nov to watch me test or to celebrate at the banquet afterward - it really means a lot to me",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
ecbddbfe00e0f83cfdb802a7186061c7,"just had the most amazing weekend dr dan test went well everyone passed with flying colors valentine day was spent well in the company of the best girlfriend in the world - *propname*. what more could i ask for",4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
db39f7b2aad360b1033ec1f8fcd57f9c,"back from vacation and tired",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"its a good night for fishing",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"damn close game on monday my dolphin almost pulled it off",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"it was a close one but a w is a w go dolphin",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"sick as shit",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"happy veterans day thank a veteran admit",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"how about them steelers?",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"done with final",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"passed the paris",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
db39f7b2aad360b1033ec1f8fcd57f9c,"nice little test for *propname*!! way to show them *propname* how to play pro football",4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
4d035bd3fd8d9595d15cea9e388964be,"had a great day at church",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"so not a day for work good thing ism working nights this weeks d",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"transformer watched....",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is living life one day at a time",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"just watched an episode of locked up abroad dont take your freedom for granted people its a blessing",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is going to die to self",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is happy for his god carts abbe i knew you could do it",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"in contemplation mode",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"jesus said to love others as you love yourself so first you have to love yourself",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is trying to fight it off",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is doing to die to self",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"had a great weekend with her we have to do that again abbe",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is kind having a rough morning but its looking up",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is worn and battle weary but i refuse to give up",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"today is another day you dont get better by making a right choice once you get better by making the right choice everyday over and over again",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is learning constantly",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"first time in a long time i feel like writing",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is at an interesting stage in his life",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is sick",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is itching closer to becoming stir crazy",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is back home sleepy but can sleep just yet",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"needs to tie up loose ends",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is going to sleep soon",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"has had an interesting start to saturday",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is transition",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"had a great night",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is going to spend some time with her",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"has tied up one loose end feels lighter already",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is still patiently waiting for 9",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"bye ff",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is sick",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"after a slight rebuild best 2.0 lives to surf the net again",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"merry christmas people",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"feels loved and appreciated",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"had a wonderful night with family and friends the night cap was wonderful though weeeee!! i got my shirt",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is celebrating with her",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"celebrating 1 year",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"is smiling",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4d035bd3fd8d9595d15cea9e388964be,"there can be no complaints from the arsenal fan about today results unna get wash off",3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"no excuses least of all for godlike all tyrants,not worthy of the spit you would waste on negotiations the deal is infinitely simpler account and he extends same courtesy",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"back",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"rip open the diseased heart of a corporation and what pills out on people",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"your wicked overseer",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"keep government away from my medicare!  as good a summary of american politics as one is likely to get these days",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"turn your lamp down low",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"holy fuck tube",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"what brown and rhymes with son dry der fuck you carl",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"we operate by consensus what if the americans object we dont operate",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the only fear i have is my failure to dear his path",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"that ladies and gentlemen was a season opened",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"things that are irritating microsoft excel.",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the best way to describe *propname* is as an il toll",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"record so hard it broke the needle",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"even when its free it ant cheap",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"i find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment that what race and socioeconomic standing are for",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"thanks folks",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"what the fuck steelers?",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"in other news the sellers th quarter is the most depressing thing of all time",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"suppose you were an idiot and suppose you were a member of congress but i repeat myself",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"bush was a symptom not a cause",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the bridge is over",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"fuck *propname*",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"speech is my hammer",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the liberal medial love to be denounced from the right and the right loves to denounce them because that makes them look like courageous defenders of freedom and independence while in fact they are imposing all of the suppositions of the propaganda system.-chomsky",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"stop the violence and start the revolution-talib",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"when i give food to the poor they call me a saint  when i ask why the poor have no food they call me a communist.-*propname*",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the best argument against democracy is a five-minute conversation with the average voter",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"what i didn want more characters on heroes",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"and until peoples learn to spot the fanning of mass emotions and the sowing of bitterness suspicion and intolerance as crimes in themselves - as perhaps the greatest service that can be done to the cause of popular government - this sort of thing will continue to occur",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"thank you *propname*, for still being on the ballot so that stupid people could vote for you",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"how impious is the title of sacred majesty applied to a worm who in the midst of his splendor is crumbling into dust!-*propname*.  they dont make writers like they used to",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"fuck you dolphin",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"yankees oooh",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"necessity is the plea for every infringement of human freedom it is the argument of tyrant it is the creed of slaves - *propname*",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"steelers!",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"britain desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with americans throbbing tumescence lodged firmly at the back of our throat while at the same time being unable to afford decent roads railways schools and hospitals its what we call a 'win-win'.",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"my fucking computer got a virus  incredible",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"i have to quit drinking diet code  much sadness and headache",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"all aboard the u.s.s. rational basis",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"restoration or why st is incredible",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"why do you insist that the human genetic code is sacred or took it is a chemical process and nothing more for that matter we are chemical processes and nothing more if you deny yourself a useful tool simply because it reminds you comfortably of your mortality you have uselessly and pointlessly crippled yourself chairman *propname*, looking god in the eye",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"spit so hard that it ought be a crime",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"spit it so hard it ought be a crime",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"fucking *propname*.",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"the mind of a child is where the revolution begins",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
172400f46880b309ca5e97d322bb8f01,"kansas city chiefs over pittsburgh steelers, 27-24.  disgrace",3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
